Fecha;Año;Medio;Posición;Artista;Canción;Nacionalidad;Género
abr-24;2024;Spotify;98;KAROL G, Maldy;GATÚBELA;CO, PR;Urbano
abr-24;2024;Spotify;99;Feid, Young Miko;CLASSY 101;CO, PR;Urbano
abr-24;2024;Spotify;100;Lenny Tavárez, Feid;EMPELOTICA;PR, CO;Urbano
may-24;2024;Spotify;1;Cris Mj;SI NO ES CONTIGO;CL;Urbano
may-24;2024;Spotify;2;FloyyMenor, Lewis Somes;APAGA EL CEL;CL;Urbano
may-24;2024;Spotify;3;FloyyMenor, Cris Mj;Gata Only;CL, CL;Urbano
may-24;2024;Spotify;4;Pablo Chill-E, Bryartz;Gitana (feat. Bryartz);CL;Urbano
may-24;2024;Spotify;5;Kidd Voodoo, DrefQuila, Young Cister, Easykid, Swift 047, LOS 4F;Enrolar - Fantastic Four Remix;CL;Urbano
may-24;2024;Spotify;6;Lucky Brown, Nes;Avísame;CL;Urbano
may-24;2024;Spotify;7;Pablo Chill-E, Ñengo Flow, Jere Klein;Bastardo (feat. Ñengo Flow & Jere Klein);CL, PR, CL;Urbano
may-24;2024;Spotify;8;Cris Mj;Daytona;CL;Urbano
may-24;2024;Spotify;9;Lucky Brown, Big Cvyu;Coa Xorete;CL;Urbano
may-24;2024;Spotify;10;eleven1.1, DrefQuila, Kidd Voodoo, Harry Nach, SOULFIA;Escarlata - Remix;CL, CL;Urbano
may-24;2024;Spotify;11;Cris Mj;Que Hay Amor;CL;Urbano
may-24;2024;Spotify;12;Rvssian, Rauw Alejandro, Ayra Starr;Santa;JM, PR, NG;Urbano
may-24;2024;Spotify;13;Kidd Voodoo, Pablo Chill-E, Swift 047;Ese Guille;CL;Urbano
may-24;2024;Spotify;14;Cris Mj, Dei V;Diabólica;CL;Urbano
may-24;2024;Spotify;15;Feid, ATL Jacob;LUNA;CO;Urbano
may-24;2024;Spotify;16;iZaak, JHAYCO, Anuel AA;BBY BOO - REMIX;PR, PR, PR;Urbano
may-24;2024;Spotify;17;Kidd Voodoo, Daiko 02;Minnie <3;CL;Urbano
may-24;2024;Spotify;18;Tiago PZK, Ke Personajes;Piel;AR, AR;Urbano
may-24;2024;Spotify;19;Ak4:20, J Alvarez;2012;PR;Urbano
may-24;2024;Spotify;20;Jere Klein, Nickoog Clk, Lucky Brown, El BAI;PRINCESITA DE ...;CL, CL;Urbano
may-24;2024;Spotify;21;ITHAN NY, Ak4:20;MA DIAMANTE;CL;Urbano
may-24;2024;Spotify;22;Kidd Voodoo, Dysbit;#¿NOMBRE?;CL;Urbano
may-24;2024;Spotify;23;Jere Klein, Cris Mj;LOCA FARANDULERA;CL, CL;Urbano
may-24;2024;Spotify;24;Cris Mj;QUICKIE;CL;Urbano
may-24;2024;Spotify;25;Myke Towers, Bad Bunny;ADIVINO;PR, PR;Urbano
may-24;2024;Spotify;26;Kidd Voodoo, Swift 047;Grabándote:);CL;Urbano
may-24;2024;Spotify;27;DrefQuila, Kidd Voodoo, Easykid, Ovyze;La Receta;CL;Urbano
may-24;2024;Spotify;28;FloyyMenor, Lucky Brown;ME GUSTA;CL;Urbano
may-24;2024;Spotify;29;Cris Mj;Partyson;CL;Urbano
may-24;2024;Spotify;30;Lucky Brown, Jere Klein, Mateo on the Beatz;¿Cuál Es Su Nombre?;CL;Urbano
may-24;2024;Spotify;31;Plan B;Es un Secreto;GB;Urbano
may-24;2024;Spotify;32;Kidd Voodoo, DrefQuila, Swift 047;Enrolar;CL;Urbano
may-24;2024;Spotify;33;Katteyes, Kidd Voodoo;Tas Texteandome;CL;Urbano
may-24;2024;Spotify;34;Kidd Voodoo, Young Cister;Fashion Girl - Remix;CL;Urbano
may-24;2024;Spotify;35;Kidd Voodoo, LACUEVA;Recuérdame </3;CL;Urbano
may-24;2024;Spotify;36;Young Miko, Feid;offline;PR, CO;Urbano
may-24;2024;Spotify;37;Sayian Jimmy, Nysix Music, CamiMusic;Bad Boy;CL;Urbano
may-24;2024;Spotify;38;Jere Klein, Gittobeatz;ANDO;CL;Urbano
may-24;2024;Spotify;39;KAROL G, Peso Pluma;QLONA;CO, MX;Urbano
may-24;2024;Spotify;40;Manuel Turizo;La Bachata;CO;Urbano
may-24;2024;Spotify;41;Standly;Vida Peligrosa;CL;Urbano
may-24;2024;Spotify;42;KAROL G;AMARGURA;CO;Urbano
may-24;2024;Spotify;43;Jere Klein, Nicki Nicole;X ESO BB;CL, AR;Urbano
may-24;2024;Spotify;44;Myke Towers;LA FALDA;PR;Urbano
may-24;2024;Spotify;45;Renn, Yexel;Maquillaje;EC,CU;Latino/Tropical
may-24;2024;Spotify;46;Cris Mj;La Noche Está;CL;Urbano
may-24;2024;Spotify;47;Alvaro Diaz, Feid;GATITAS SANDUNGUERAS - VOL.1;PR, CO;Urbano
may-24;2024;Spotify;48;Jere Klein;NO HAY 14F;CL;Urbano
may-24;2024;Spotify;49;Milo j;M.A.I;AR;Urbano
may-24;2024;Spotify;50;Pablo Chill-E;Resentia;CL;Urbano
may-24;2024;Spotify;51;Billie Eilish;LUNCH;US;Pop
may-24;2024;Spotify;52;Jere Klein, Mateo on the Beatz, EL MURCIELAGO;KE MAL;CL;Urbano
may-24;2024;Spotify;53;Sevdaliza, Villano Antillano, Tokischa;Ride Or Die, Pt. 2 (with Villano Antillano & Tokischa);NL, PR, DO;Urbano
may-24;2024;Spotify;54;Aventura;El Perdedor;US;Latino/Tropical
may-24;2024;Spotify;55;Sabrina Carpenter;Espresso;US;Pop
may-24;2024;Spotify;56;Tobal Mj, Cris Mj, Kail BRL;Que Brille Sola Mami;CL;Urbano
may-24;2024;Spotify;57;Tony Dize, Plan B;Solos (feat. Plan B);PR, GB;Pop
may-24;2024;Spotify;58;Aventura;Dile al Amor;US;Latino/Tropical
may-24;2024;Spotify;59;Billie Eilish;CHIHIRO;US;Pop
may-24;2024;Spotify;60;Bhavi, Seven Kayne, Milo j, Tiago PZK, KHEA, Neo Pistea;BESAME (feat. Tiago PZK, Khea & Neo Pistea) - Remix;AR, AR, AR, AR;Urbano
may-24;2024;Spotify;61;Bad Bunny, Feid;PERRO NEGRO;PR, CO;Urbano
may-24;2024;Spotify;62;Nickoog Clk, Jere Klein;XQ TAN SOLA?;CL;Urbano
may-24;2024;Spotify;63;Lucky Brown, Nickoog Clk, Mateo on the Beatz;Ay Parcera;CL;Urbano
may-24;2024;Spotify;64;YSY A, Jere Klein, ONIRIA;24/7 6.5;AR, CL, ES;Urbano
may-24;2024;Spotify;65;KAROL G;MI EX TENÍA RAZÓN;CO;Urbano
may-24;2024;Spotify;66;Feid, Yandel;Brickell;CO, PR;Urbano
may-24;2024;Spotify;67;Morad, Beny Jr, Rvfv;Lo Que Tiene;ES, ES, ES;Urbano
may-24;2024;Spotify;68;Pablo Chill-E, Pailita;Cora Roto (feat. Pailita);CL;Urbano
may-24;2024;Spotify;69;Cris Mj;No Ando Weando;CL;Urbano
may-24;2024;Spotify;70;Big One, FMK, Ke Personajes;Un Finde | CROSSOVER #2;AR, AR, AR;Urbano
may-24;2024;Spotify;71;Maluma, Carin Leon;Según Quién;CO, MX;Urbano
may-24;2024;Spotify;72;DrefQuila, Fuka, Red Fingers;Un Call;CL;Urbano
may-24;2024;Spotify;73;Rauw Alejandro;DILUVIO;PR;Urbano
may-24;2024;Spotify;74;Carin Leon;Primera Cita;MX;Latino/Tropical
may-24;2024;Spotify;75;FloyyMenor;pa la europa;CL;Urbano
may-24;2024;Spotify;76;Aventura;Los Infieles;US;Latino/Tropical
may-24;2024;Spotify;77;Billie Eilish;BIRDS OF A FEATHER;US;Pop
may-24;2024;Spotify;78;Gaby Music, Lunay, Luar La L;No Te Quieren Conmigo;PR, PR;Urbano
may-24;2024;Spotify;79;Los Bunkers;Llueve Sobre La Ciudad;CL;Rock
may-24;2024;Spotify;80;Cris Mj, Yan Block;333;CL;Urbano
may-24;2024;Spotify;81;La Oreja de Van Gogh;Rosas;ES;Pop
may-24;2024;Spotify;82;Aventura;El Malo;US;Latino/Tropical
may-24;2024;Spotify;83;Benson Boone;Beautiful Things;US;Pop
may-24;2024;Spotify;84;Trueno;REAL GANGSTA LOVE;AR;Urbano
may-24;2024;Spotify;85;YOVNGCHIMI, Dei V;TU$$I (with Dei V);CL;Urbano
may-24;2024;Spotify;86;Feid, Young Miko;CLASSY 101;CO, PR;Urbano
may-24;2024;Spotify;87;Chayanne;Bailando Bachata;PR;Pop
may-24;2024;Spotify;88;Aventura, Don Omar;Ella Y Yo - Featuring Don Omar;US, PR;Latino/Tropical
may-24;2024;Spotify;89;Gino Mella, Dani Flow, LIT killah, Juhn, Jairo Vera, Sayian Jimmy, Nysix Music, CamiMusic, Montana the Producer;BAD BOY (feat. Juhn, Jairo Vera, Sayian Jimmy, Nysix Music, CamiMusic & Montana the Producer) - Remix;PR, PR;Urbano
may-24;2024;Spotify;90;El Jordan 23, los patos feos inc, Nes;Cabaña;CL;Urbano
may-24;2024;Spotify;91;Rauw Alejandro, Chencho Corleone;Desesperados;PR, PR;Urbano
may-24;2024;Spotify;92;Mesita, Nicki Nicole, Tiago PZK, Emilia;Una Foto Remix (feat. Emilia);US, AR, AR, SE;Urbano
may-24;2024;Spotify;93;Artemas;i like the way you kiss me;GB;Pop
may-24;2024;Spotify;94;Kidd Voodoo, Resonancia Etérea;Confortas Pero Dañas;CL;Urbano
may-24;2024;Spotify;95;The Weeknd, JENNIE, Lily-Rose Depp;One Of The Girls (with JENNIE, Lily Rose Depp);CA, KR, US;Pop
may-24;2024;Spotify;96;KAROL G, Romeo Santos;X SI VOLVEMOS;CO, US;Urbano
may-24;2024;Spotify;97;Anuel AA, Haze;Amanece;PR, GB;Urbano
may-24;2024;Spotify;98;KAROL G, Shakira;TQG;CO, CO;Urbano
may-24;2024;Spotify;99;Julianno Sosa, Jairo Vera;PASAJES PÁ ORLANDO (with Jairo Vera);CL;Urbano
may-24;2024;Spotify;100;Armut, Ayparia;Luxuria;TU,FR;Electrónica
jun-24;2024;Spotify;1;Cris Mj;SI NO ES CONTIGO;CL;Urbano
jun-24;2024;Spotify;2;Trueno;REAL GANGSTA LOVE;AR;Urbano
jun-24;2024;Spotify;3;Cris Mj;No Ponga Excusas;CL;Urbano
jun-24;2024;Spotify;4;FloyyMenor, Cris Mj;Gata Only;CL, CL;Urbano
jun-24;2024;Spotify;5;Jere Klein, Lucky Brown, Adan La Amenaza;MUJER FINA;CL;Urbano
jun-24;2024;Spotify;6;KAROL G;Si Antes Te Hubiera Conocido;CO;Urbano
jun-24;2024;Spotify;7;FloyyMenor, Lewis Somes;APAGA EL CEL;CL;Urbano
jun-24;2024;Spotify;8;Pablo Chill-E, Bryartz;Gitana (feat. Bryartz);CL;Urbano
jun-24;2024;Spotify;9;Kidd Voodoo, DrefQuila, Young Cister, Easykid, Swift 047, LOS 4F;Enrolar - Fantastic Four Remix;CL;Urbano
jun-24;2024;Spotify;10;Jere Klein, El BAI, Dj Osar, Mateo on the Beatz;SOLO DIME;CL, CL;Urbano
jun-24;2024;Spotify;11;Lucky Brown, Nes;Avísame;CL;Urbano
jun-24;2024;Spotify;12;Cris Mj;Daytona;CL;Urbano
jun-24;2024;Spotify;13;Cris Mj;Que Hay Amor;CL;Urbano
jun-24;2024;Spotify;14;Feid, ATL Jacob;LUNA;CO;Urbano
jun-24;2024;Spotify;15;Pablo Chill-E, Ñengo Flow, Jere Klein;Bastardo (feat. Ñengo Flow & Jere Klein);CL, PR, CL;Urbano
jun-24;2024;Spotify;16;Young Cister;miau;CL;Urbano
jun-24;2024;Spotify;17;Lucky Brown, Big Cvyu;Coa Xorete;CL;Urbano
jun-24;2024;Spotify;18;Rvssian, Rauw Alejandro, Ayra Starr;Santa;JM, PR, NG;Urbano
jun-24;2024;Spotify;19;Jere Klein, Axl Boore, EL MURCIELAGO;REELS;CL;Urbano
jun-24;2024;Spotify;20;eleven1.1, DrefQuila, Kidd Voodoo, Harry Nach, SOULFIA;Escarlata - Remix;CL, CL;Urbano
jun-24;2024;Spotify;21;Dei V, Cris Mj;Rapido (with Cris Mj);CL;Urbano
jun-24;2024;Spotify;22;Tiago PZK, Ke Personajes;Piel;AR, AR;Urbano
jun-24;2024;Spotify;23;Kidd Voodoo, Pablo Chill-E, Swift 047;Ese Guille;CL;Urbano
jun-24;2024;Spotify;24;Cris Mj, Dei V;Diabólica;CL;Urbano
jun-24;2024;Spotify;25;Plan B;Es un Secreto;GB;Urbano
jun-24;2024;Spotify;26;iZaak, JHAYCO, Anuel AA;BBY BOO - REMIX;PR, PR, PR;Urbano
jun-24;2024;Spotify;27;Myke Towers, Bad Bunny;ADIVINO;PR, PR;Urbano
jun-24;2024;Spotify;28;Feid;SORRY 4 THAT MUCH;CO;Urbano
jun-24;2024;Spotify;29;Kidd Voodoo, Daiko 02;Minnie <3;CL;Urbano
jun-24;2024;Spotify;30;Sabrina Carpenter;Please Please Please;US;Pop
jun-24;2024;Spotify;31;Jere Klein, Nickoog Clk, Lucky Brown, El BAI;PRINCESITA DE ...;CL, CL;Urbano
jun-24;2024;Spotify;32;Manuel Turizo;La Bachata;CO;Urbano
jun-24;2024;Spotify;33;FloyyMenor, Lucky Brown;ME GUSTA;CL;Urbano
jun-24;2024;Spotify;34;Jere Klein, Adan La Amenaza;LA BANDA;CL;Urbano
jun-24;2024;Spotify;35;Jere Klein, Lil Pump, Mateo on the Beatz;YUMMY!;CL, US;Urbano
jun-24;2024;Spotify;36;Lucky Brown, Jere Klein, Mateo on the Beatz;¿Cuál Es Su Nombre?;CL;Urbano
jun-24;2024;Spotify;37;Tobal Mj, Cris Mj, Kail BRL;Que Brille Sola Mami;CL;Urbano
jun-24;2024;Spotify;38;Cris Mj;Partyson;CL;Urbano
jun-24;2024;Spotify;39;KAROL G;AMARGURA;CO;Urbano
jun-24;2024;Spotify;40;Jere Klein, Nes, Mateo on the Beatz;BLANKITA COMO NIEVE;CL;Urbano
jun-24;2024;Spotify;41;Kidd Voodoo, Swift 047;Grabándote:);CL;Urbano
jun-24;2024;Spotify;42;DrefQuila, Kidd Voodoo, Easykid, Ovyze;La Receta;CL;Urbano
jun-24;2024;Spotify;43;Sabrina Carpenter;Espresso;US;Pop
jun-24;2024;Spotify;44;Los Ángeles Azules, Emilia;Perdonarte, ¿Para Qué?;MX, SE;Latino/Tropical
jun-24;2024;Spotify;45;Young Miko, Feid;offline;PR, CO;Urbano
jun-24;2024;Spotify;46;KAROL G, Peso Pluma;QLONA;CO, MX;Urbano
jun-24;2024;Spotify;47;ITHAN NY, Ak4:20;MA DIAMANTE;CL;Urbano
jun-24;2024;Spotify;48;Ak4:20, J Alvarez;2012;PR;Urbano
jun-24;2024;Spotify;49;Katteyes, Kidd Voodoo;Tas Texteandome;CL;Urbano
jun-24;2024;Spotify;50;Cris Mj;QUICKIE;CL;Urbano
jun-24;2024;Spotify;51;Kidd Voodoo, Dysbit;#¿NOMBRE?;CL;Urbano
jun-24;2024;Spotify;52;Kidd Voodoo, Young Cister;Fashion Girl - Remix;CL;Urbano
jun-24;2024;Spotify;53;Kidd Voodoo, LACUEVA;Recuérdame </3;CL;Urbano
jun-24;2024;Spotify;54;Tony Dize, Plan B;Solos (feat. Plan B);PR, GB;Pop
jun-24;2024;Spotify;55;KAROL G;MI EX TENÍA RAZÓN;CO;Urbano
jun-24;2024;Spotify;56;Jere Klein, Cris Mj;LOCA FARANDULERA;CL, CL;Urbano
jun-24;2024;Spotify;57;Cris Mj;La Noche Está;CL;Urbano
jun-24;2024;Spotify;58;Standly;Vida Peligrosa;CL;Urbano
jun-24;2024;Spotify;59;Jere Klein, Gittobeatz;ANDO;CL;Urbano
jun-24;2024;Spotify;60;Billie Eilish;BIRDS OF A FEATHER;US;Pop
jun-24;2024;Spotify;61;Blessd, Ovy On The Drums;Mírame;CO, CO;Urbano
jun-24;2024;Spotify;62;Alvaro Diaz, Feid;GATITAS SANDUNGUERAS - VOL.1;PR, CO;Urbano
jun-24;2024;Spotify;63;Kidd Voodoo, DrefQuila, Swift 047;Enrolar;CL;Urbano
jun-24;2024;Spotify;64;FloyyMenor;pa la europa;CL;Urbano
jun-24;2024;Spotify;65;Sayian Jimmy, Nysix Music, CamiMusic;Bad Boy;CL;Urbano
jun-24;2024;Spotify;66;Jere Klein, Marcianeke, DONNER;ANDAMOS READY;CL, CL, NO;Urbano
jun-24;2024;Spotify;67;J Abdiel, De La Rose, Yan Block, iZaak, Jay Wheeler;WYA REMIX RED;PR, PR, PR;Urbano
jun-24;2024;Spotify;68;J Abdiel, Anuel AA, Blessd, iZaak, Pirlo;WYA REMIX BLACK AND YELLOW (feat. iZaak & Pirlo);PR, CO, PR;Urbano
jun-24;2024;Spotify;69;Bad Bunny, Feid;PERRO NEGRO;PR, CO;Urbano
jun-24;2024;Spotify;70;Almighty;Solida;GB;Urbano
jun-24;2024;Spotify;71;Lucky Brown, Nickoog Clk, Mateo on the Beatz;Ay Parcera;CL;Urbano
jun-24;2024;Spotify;72;Milo j;M.A.I;AR;Urbano
jun-24;2024;Spotify;73;Jere Klein, Nicki Nicole;X ESO BB;CL, AR;Urbano
jun-24;2024;Spotify;74;Maluma, Carin Leon;Según Quién;CO, MX;Urbano
jun-24;2024;Spotify;75;Big One, FMK, Ke Personajes;Un Finde | CROSSOVER #2;AR, AR, AR;Urbano
jun-24;2024;Spotify;76;Carin Leon;Primera Cita;MX;Latino/Tropical
jun-24;2024;Spotify;77;Becky G, Ángela Aguilar, Leonardo Aguilar;POR EL CONTRARIO (with Angela Aguilar & Leonardo Aguilar);US, MX, MX;Urbano
jun-24;2024;Spotify;78;Feid, Young Miko;CLASSY 101;CO, PR;Urbano
jun-24;2024;Spotify;79;Harry Styles;As It Was;GB;Pop
jun-24;2024;Spotify;80;Nickoog Clk, Jere Klein;XQ TAN SOLA?;CL;Urbano
jun-24;2024;Spotify;81;Myke Towers;LA FALDA;PR;Urbano
jun-24;2024;Spotify;82;Anuel AA, Haze;Amanece;PR, GB;Urbano
jun-24;2024;Spotify;83;Tony Dize, Yandel;Permitame (feat. Yandel);PR, PR;Urbano
jun-24;2024;Spotify;84;Soda Stereo;Trátame Suavemente - Remasterizado 2007;AR;Rock
jun-24;2024;Spotify;85;Pablo Chill-E, Pailita;Cora Roto (feat. Pailita);CL;Urbano
jun-24;2024;Spotify;86;Milo j, Taiu;Rara Vez;AR, AR;Urbano
jun-24;2024;Spotify;87;ITHAN NY, CDobleta, BlopaOnTheTrack;ORO MACIZO;CL, PR;Urbano
jun-24;2024;Spotify;88;Marshmello, Manuel Turizo;El Merengue;US, CO;Electrónica
jun-24;2024;Spotify;89;Armut, Ayparia;Luxuria;TU,FR;Electrónica
jun-24;2024;Spotify;90;Cris Mj;No Ando Weando;CL;Urbano
jun-24;2024;Spotify;91;Don Omar;Dile;PR;Urbano
jun-24;2024;Spotify;92;Christian Nodal;Ya No Somos Ni Seremos;MX;Latino/Tropical
jun-24;2024;Spotify;93;Trueno, Nicki Nicole, Bizarrap, Taiu, TATOOL;Mamichula - con Nicki Nicole;AR, AR, AR, AR;Urbano
jun-24;2024;Spotify;94;Bayron Fire;Me Pongo Bonito;CL;Urbano
jun-24;2024;Spotify;95;KAROL G, Cris Mj, Ryan Castro;UNA NOCHE EN MEDELLÍN - REMIX;CO, CL, CO;Urbano
jun-24;2024;Spotify;96;Lucky Brown, La Joaqui, De La Ghetto, Adan La Amenaza;Privado (Remix);AR, PR;Urbano
jun-24;2024;Spotify;97;TINI, Maria Becerra;Miénteme;AR, AR;Pop
jun-24;2024;Spotify;98;Benson Boone;Beautiful Things;US;Pop
jun-24;2024;Spotify;99;Brytiago, Anuel AA;Kilerito;PR, PR;Urbano
jun-24;2024;Spotify;100;Los Bunkers;Llueve Sobre La Ciudad;CL;Rock
jul-24;2024;Spotify;1;Cris Mj;No Ponga Excusas;CL;Urbano
jul-24;2024;Spotify;2;FloyyMenor, Lewis Somes;APAGA EL CEL;CL;Urbano
jul-24;2024;Spotify;3;Cris Mj;SI NO ES CONTIGO;CL;Urbano
jul-24;2024;Spotify;4;Fran C, Jere Klein;Mi Automóvil;CL;Urbano
jul-24;2024;Spotify;5;Blessd, Ovy On The Drums;Mírame;CO, CO;Urbano
jul-24;2024;Spotify;6;FloyyMenor;PELIGROSA;CL;Urbano
jul-24;2024;Spotify;7;KAROL G;Si Antes Te Hubiera Conocido;CO;Urbano
jul-24;2024;Spotify;8;FloyyMenor, Cris Mj;Gata Only;CL, CL;Urbano
jul-24;2024;Spotify;9;Trueno;REAL GANGSTA LOVE;AR;Urbano
jul-24;2024;Spotify;10;Kidd Voodoo, La Joaqui, Dysbit;Instinto;AR;Urbano
jul-24;2024;Spotify;11;Jere Klein, Lucky Brown, Adan La Amenaza;MUJER FINA;CL;Urbano
jul-24;2024;Spotify;12;Jimin;Who;KR;Pop
jul-24;2024;Spotify;13;Bryant Myers, Cris Mj;Tuss;PR, CL;Urbano
jul-24;2024;Spotify;14;Feid, ATL Jacob;LUNA;CO;Urbano
jul-24;2024;Spotify;15;Pablo Chill-E, Bryartz;Gitana (feat. Bryartz);CL;Urbano
jul-24;2024;Spotify;16;Kidd Voodoo, DrefQuila, Young Cister, Easykid, Swift 047, LOS 4F;Enrolar - Fantastic Four Remix;CL;Urbano
jul-24;2024;Spotify;17;Cris Mj;Daytona;CL;Urbano
jul-24;2024;Spotify;18;Jere Klein, Axl Boore, EL MURCIELAGO;REELS;CL;Urbano
jul-24;2024;Spotify;19;Cris Mj, Dei V;Diabólica;CL;Urbano
jul-24;2024;Spotify;20;Lucky Brown, Nes;Avísame;CL;Urbano
jul-24;2024;Spotify;21;Jere Klein, El BAI, Dj Osar, Mateo on the Beatz;SOLO DIME;CL, CL;Urbano
jul-24;2024;Spotify;22;Tiago PZK, Ke Personajes;Piel;AR, AR;Urbano
jul-24;2024;Spotify;23;Rvssian, Rauw Alejandro, Ayra Starr;Santa;JM, PR, NG;Urbano
jul-24;2024;Spotify;24;eleven1.1, DrefQuila, Kidd Voodoo, Harry Nach, SOULFIA;Escarlata - Remix;CL, CL;Urbano
jul-24;2024;Spotify;25;Plan B;Es un Secreto;GB;Urbano
jul-24;2024;Spotify;26;Pablo Chill-E, Ñengo Flow, Jere Klein;Bastardo (feat. Ñengo Flow & Jere Klein);CL, PR, CL;Urbano
jul-24;2024;Spotify;27;Lucky Brown, Big Cvyu;Coa Xorete;CL;Urbano
jul-24;2024;Spotify;28;Gino Mella, Julianno Sosa, Moustache;LUNA DILE;AU;Urbano
jul-24;2024;Spotify;29;Young Cister;miau;CL;Urbano
jul-24;2024;Spotify;30;Myke Towers, Bad Bunny;ADIVINO;PR, PR;Urbano
jul-24;2024;Spotify;31;Big One, Maria Becerra, Trueno;Cuando Te Vi | CROSSOVER #5;AR, AR, AR;Urbano
jul-24;2024;Spotify;32;KAROL G;AMARGURA;CO;Urbano
jul-24;2024;Spotify;33;Lucky Brown, Jere Klein, Mateo on the Beatz;¿Cuál Es Su Nombre?;CL;Urbano
jul-24;2024;Spotify;34;KAROL G, Peso Pluma;QLONA;CO, MX;Urbano
jul-24;2024;Spotify;35;Manuel Turizo;La Bachata;CO;Urbano
jul-24;2024;Spotify;36;Cris Mj;Que Hay Amor;CL;Urbano
jul-24;2024;Spotify;37;Jere Klein, Nickoog Clk, Lucky Brown, El BAI;PRINCESITA DE ...;CL, CL;Urbano
jul-24;2024;Spotify;38;Kidd Voodoo, Pablo Chill-E, Swift 047;Ese Guille;CL;Urbano
jul-24;2024;Spotify;39;Tobal Mj, Cris Mj, Kail BRL;Que Brille Sola Mami;CL;Urbano
jul-24;2024;Spotify;40;Tony Dize, Plan B;Solos (feat. Plan B);PR, GB;Pop
jul-24;2024;Spotify;41;Kapo;Ohnana;CO;Latino/Tropical
jul-24;2024;Spotify;42;Kidd Voodoo, Daiko 02;Minnie <3;CL;Urbano
jul-24;2024;Spotify;43;iZaak, JHAYCO, Anuel AA;BBY BOO - REMIX;PR, PR, PR;Urbano
jul-24;2024;Spotify;44;Los Ángeles Azules, Emilia;Perdonarte, ¿Para Qué?;MX, SE;Latino/Tropical
jul-24;2024;Spotify;45;FloyyMenor, Lucky Brown;ME GUSTA;CL;Urbano
jul-24;2024;Spotify;46;KAROL G;MI EX TENÍA RAZÓN;CO;Urbano
jul-24;2024;Spotify;47;Myke Towers;LA FALDA;PR;Urbano
jul-24;2024;Spotify;48;Cris Mj;Partyson;CL;Urbano
jul-24;2024;Spotify;49;Dei V, Cris Mj;Rapido (with Cris Mj);CL;Urbano
jul-24;2024;Spotify;50;Valentino Merlo, The La Planta;Hoy;UY;Latino/Tropical
jul-24;2024;Spotify;51;ITHAN NY, FloyyMenor, De La Ghetto;ANDO CON EL KI;CL, CL, PR;Urbano
jul-24;2024;Spotify;52;Feid;SORRY 4 THAT MUCH;CO;Urbano
jul-24;2024;Spotify;53;Panda Black, Cris Mj;Pensamos Rapido;CL;Urbano
jul-24;2024;Spotify;54;Kidd Voodoo, Swift 047;Grabándote:);CL;Urbano
jul-24;2024;Spotify;55;Jere Klein, Cris Mj;LOCA FARANDULERA;CL, CL;Urbano
jul-24;2024;Spotify;56;Sabrina Carpenter;Please Please Please;US;Pop
jul-24;2024;Spotify;57;Cris Mj;QUICKIE;CL;Urbano
jul-24;2024;Spotify;58;J Abdiel, De La Rose, Yan Block, iZaak, Jay Wheeler;WYA REMIX RED;PR, PR, PR;Urbano
jul-24;2024;Spotify;59;Jere Klein, Adan La Amenaza;LA BANDA;CL;Urbano
jul-24;2024;Spotify;60;Jere Klein, Gittobeatz;ANDO;CL;Urbano
jul-24;2024;Spotify;61;Piero 47, JC Reyes, ITHAN NY, Ak4:20, Cris Mj, Distobal;Amiri Jeans - Remix;CL, CL;Urbano
jul-24;2024;Spotify;62;Billie Eilish;BIRDS OF A FEATHER;US;Pop
jul-24;2024;Spotify;63;Katteyes, Kidd Voodoo;Tas Texteandome;CL;Urbano
jul-24;2024;Spotify;64;Jere Klein, Nes, Mateo on the Beatz;BLANKITA COMO NIEVE;CL;Urbano
jul-24;2024;Spotify;65;DrefQuila, Kidd Voodoo, Easykid, Ovyze;La Receta;CL;Urbano
jul-24;2024;Spotify;66;Big One, FMK, Ke Personajes;Un Finde | CROSSOVER #2;AR, AR, AR;Urbano
jul-24;2024;Spotify;67;Cris Mj;La Noche Está;CL;Urbano
jul-24;2024;Spotify;68;Sabrina Carpenter;Espresso;US;Pop
jul-24;2024;Spotify;69;KAROL G, Shakira;TQG;CO, CO;Urbano
jul-24;2024;Spotify;70;a-ha;Take on Me;NO;Electrónica
jul-24;2024;Spotify;71;Bad Bunny, Feid;PERRO NEGRO;PR, CO;Urbano
jul-24;2024;Spotify;72;Kidd Voodoo, Young Cister;Fashion Girl - Remix;CL;Urbano
jul-24;2024;Spotify;73;Grupo Frontera, Ke Personajes;OJITOS ROJOS;AR;Latino/Tropical
jul-24;2024;Spotify;74;Carin Leon;Primera Cita;MX;Latino/Tropical
jul-24;2024;Spotify;75;Young Miko, Feid;offline;PR, CO;Urbano
jul-24;2024;Spotify;76;Boza, ELENA ROSE;orióN;PA;Urbano
jul-24;2024;Spotify;77;ITHAN NY, Ak4:20;MA DIAMANTE;CL;Urbano
jul-24;2024;Spotify;78;Milo j;3 PECADOS DESPUES…;AR;Urbano
jul-24;2024;Spotify;79;Jere Klein, Nicki Nicole;X ESO BB;CL, AR;Urbano
jul-24;2024;Spotify;80;Jere Klein, Lil Pump, Mateo on the Beatz;YUMMY!;CL, US;Urbano
jul-24;2024;Spotify;81;Almighty;Solida;GB;Urbano
jul-24;2024;Spotify;82;KAROL G;PROVENZA;CO;Urbano
jul-24;2024;Spotify;83;Anuel AA, Haze;Amanece;PR, GB;Urbano
