"Fecha","Medio","Posición","Artista","Canción","Nacionalidad","Genero"
"dic-22","Spotify","49","Pailita, Young Cister","Caminemos de la Mano","CL, CL","Urbano"
"dic-22","Spotify","50","Mora, Feid","LA INOCENTE","SE, CO","Urbano"
"dic-22","Spotify","51","KAROL G, Maldy","GATÚBELA","CO, PR","Urbano"
"dic-22","Spotify","52","KAROL G","PROVENZA","CO","Urbano"
"dic-22","Spotify","53","Feid","CHORRITO PA LAS ANIMAS","CO","Urbano"
"dic-22","Spotify","54","Luar La L","Caile","PR","Urbano"
"dic-22","Spotify","55","Bad Bunny, Tony Dize","La Corriente","PR, PR","Urbano"
"dic-22","Spotify","56","Standly","Panamera","CL","Urbano"
"dic-22","Spotify","57","Rauw Alejandro, Chencho Corleone","Desesperados","PR, PR","Urbano"
"dic-22","Spotify","58","Ak4:20","SE ENDIABLA","CL","Urbano"
"dic-22","Spotify","59","Bad Bunny","Yonaguni","PR","Urbano"
"dic-22","Spotify","60","Harry Styles","As It Was","GB","Pop"
"dic-22","Spotify","61","Mariah Carey","All I Want for Christmas Is You","US","Pop"
"dic-22","Spotify","62","Cris Mj, Fran C","Bellakera","CL","Urbano"
"dic-22","Spotify","63","Standly","Pégate","CL","Urbano"
"dic-22","Spotify","64","JHAYCO, Feid, Sech","En La De Ella","PR, CO, PA","Urbano"
"dic-22","Spotify","65","Julianno Sosa, Endo, El Jordan 23, Noiss","PERREA KTM","US","Urbano"
"dic-22","Spotify","66","José Feliciano","Feliz Navidad","US","Urbano"
"dic-22","Spotify","67","Jairo Vera","PA K TE ENAMORE","CL","Urbano"
"dic-22","Spotify","68","Cris Mj, Blessd","Gucci en Paris","CL, CO","Urbano"
"dic-22","Spotify","69","El BAI, Cris Mj, SowlBeatz","Pensándote","CL, CL","Urbano"
"dic-22","Spotify","70","JC Reyes, Pablo Chill-E, ECKO","34 Amor y Mafia REMIX","CL","Urbano"
"dic-22","Spotify","71","Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow","La Llevo Al Cielo (Ft. Ñengo Flow)","PR, PR, PR, PR","Urbano"
"dic-22","Spotify","72","Bad Bunny, JHAYCO","Tarot","PR, PR","Urbano"
"dic-22","Spotify","73","Bellakath","Gatita","MX","Urbano"
"dic-22","Spotify","74","Yandel, Feid","Yandel 150","PR, CO","Urbano"
"dic-22","Spotify","75","Standly","Baila para Mi","CL","Urbano"
"dic-22","Spotify","76","Brytiago, Polimá Westcoast","S.O.S.","PR, CL","Urbano"
"dic-22","Spotify","77","Young Cister, Nicki Nicole, Alvaro Diaz","LA TERAPIA REMIX","AR, PR","Urbano"
"dic-22","Spotify","78","Bad Bunny, Rauw Alejandro","Party","PR, PR","Urbano"
"dic-22","Spotify","79","Polimá Westcoast, Pailita","ULTRA SOLO","CL","Urbano"
"dic-22","Spotify","80","El Jordan 23","Bakanisimo","CL","Urbano"
"dic-22","Spotify","81","Shakira, Rauw Alejandro","Te Felicito","CO, PR","Pop"
"dic-22","Spotify","82","Cris Mj","Paz Mental","CL","Urbano"
"dic-22","Spotify","83","Pailita, Cris Mj, Big Cvyu","Dime Tú","CL","Urbano"
"dic-22","Spotify","84","Young Cister, Polimá Westcoast","SAMURAI","CL","Urbano"
"dic-22","Spotify","85","El Jordan 23, Standly","Bailando","CL, CL","Urbano"
"dic-22","Spotify","86","Don Omar","Dile","PR","Urbano"
"dic-22","Spotify","87","Wham!","Last Christmas","GB","Pop"
"dic-22","Spotify","88","Quevedo, Myke Towers","PLAYA DEL INGLÉS","PR","Urbano"
"dic-22","Spotify","89","Piso 21, Manuel Turizo","Los Cachos","CO, CO","Urbano"
"dic-22","Spotify","90","El Jordan 23","MAMI","CL","Urbano"
"dic-22","Spotify","91","J Balvin, Bad Bunny","LA CANCIÓN","CO, PR","Urbano"
"dic-22","Spotify","92","Becky G, KAROL G","MAMIII","US, CO","Urbano"
"dic-22","Spotify","93","Anuel AA, Jowell & Randy, De La Ghetto, Yailin la Mas Viral","La Máquina","PR, PR, PR","Urbano"
"dic-22","Spotify","94","Young Cister","40 GRADOS EN LA CIUDAD","CL","Urbano"
"dic-22","Spotify","95","Rels B","cómo dormiste?","ES","Urbano"
"dic-22","Spotify","96","Jairo Vera","Tarima","CL","Urbano"
"dic-22","Spotify","97","Myke Towers, Daddy Yankee","ULALA (OOH LA LA)","PR, PR","Urbano"
"dic-22","Spotify","98","Pailita","Porque No Te Decides","CL","Urbano"
"dic-22","Spotify","99","Shamanes Crew, Pailita, Fran C","Amor de Luto - Remix","CL","Tropical/Latino"
"dic-22","Spotify","100","Bad Bunny","Un Ratito","PR","Urbano"
